keluhan;bagian
"Saya Intan Widya Rahayu dengan NIM 1103134373 alumni lulusan maret 2018, kenapa tidak bisa melihat jumlah TAK/menu SKPI ya ? Saya butuh untuk apply pekerjaan di PT. Telkom via Campus Recruitment. Tolong menu-menu yang menampilkan informasi selama perkuliahan jangan dihapuskan meskipun sudah alumni.
terimakasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
Selamat siang, saya Sulthan MG 1102140055. Saya mau menanyakan perihal mengubah deskripsi TAK agar bisa diinput di SKPI. Saya tidak bisa mengubah info TAK, padahal saya butuh untuk mengubah status SKPI saya. Apakah ada solusi? Terima kasih ;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Assalamualaikum wr wb ;saya ada permasalahan dalam TAK
Saya sudah input TAK Ulang . akan tetapi TAKnya Pending ; dan tidak masuk Daftar ; Master TAK ,
Tolong di reset SKPInya supaya saya bisa input ulang., ;
Tolong Secepatnya ;
Terima Kasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Assalamualaikum wr wb ;saya ada permasalahan dalam TAK
Saya sudah input TAK Ulang . akan tetapi TAKnya Pending ; dan tidak masuk Daftar ; Master TAK ,
Tolong di reset SKPInya supaya saya bisa input ulang., ;
Tolong Secepatnya ;
Terima Kasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, mohon maaf di igracias bagian TAK ada TAK saya yang usang, saya mau nanya, masalahnya apa ya?;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mau bertanya, kemaren saya melakukan input TAK dan sudah diproses, tapi beberapa hari kedepan TAKnya hilang;pengelolaan kegiatan dan kesejahteraan mahasiswa
masukan untuk proses pengimputan TAK mohon untuk lebih dipermudah;pengelolaan kegiatan dan kesejahteraan mahasiswa
masukan untuk proses pengimputan TAK mohon untuk lebih dipermudah;pengelolaan kegiatan dan kesejahteraan mahasiswa
masukan untuk proses pengimputan TAK mohon untuk lebih dipermudah;pengelolaan kegiatan dan kesejahteraan mahasiswa
bagaiamana caranya untuk mengecek TAK bagi alumni..?;pengelolaan kegiatan dan kesejahteraan mahasiswa
Untuk TAK pilar kepemimpinan saya ada tp pas mau SKPI pilar kepemimpinan tidak muncul;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Dear BAA Telkom University,
Saya sebagai salah satu Alumni TelU. Apa saya bisa melihat data TAK saya? Karena saya membutuhkan data tersebut. Mohon bantuan dan tanggapannya. Terima Kasih.
Regards,
Radian";pengelolaan kegiatan dan kesejahteraan mahasiswa
assalamualaikum bpk/ibu. saya mau complaint pak/bu. kenapa TAK saya berubah tanpa sepengetahuan saya ya. awalnya saya sudah memiliki TAK 86point . tapi sekarang berubah menjadi 24point saja :( itu kenapa ya pak/bu? mohon penjelasan dan solusinya agar segera ditangani. terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon loket antri TAK itu lebih di perbanyak agar tidak ada penumpukan antrian. ;pengelolaan kegiatan dan kesejahteraan mahasiswa
Sejauh ini yg saya rasakan, tidak mengalami kendala apaapun. tapi pelayanan TAK mohon untuk ditingkatkan;pengelolaan kegiatan dan kesejahteraan mahasiswa
Saya pernah bikin daftar tak. Setelah status di igracias Y, beberapa hari kemudian status kembali jadi N;pengelolaan kegiatan dan kesejahteraan mahasiswa
tidak ada keluhan kepada sistem, permasalahannya dalam TAK terkadang staff yang berjaganya jutek;pengelolaan kegiatan dan kesejahteraan mahasiswa
Assalammualaikum. Kegiatan mahasiswa sudah cukup, pengelola TAK sudah cukup namun saran buat ketika mau nyetor TAK nya di telkom jangan sampai mengantri dan kalau bisa lebih di perjelas lagi sistem penginputan di igraciasnya. Karena saya pernah sudah input tapi ketika mau nyetor ke telkom inputan saya hilang dan harus input ulang. Terimakasih.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Permasalahan yaitu lamanya di proses dalam acc TAK. jadi akan susah, apalagi disituasi yg skng tidak bisa tatap muka langsung. sarannya agar cepat diurus krna mahasiswa sangat butuh untuk persyaratan sidang ataupun pengambilan ijasah nantinya. ;pengelolaan kegiatan dan kesejahteraan mahasiswa
seharusnya input TAK tidak perlu untuk ke BK;pengelolaan kegiatan dan kesejahteraan mahasiswa
Saran saya tolong di buatkan nomor antrian dan ada panggilan digital untuk mengantre TAK agar lebih efisien;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Assalamualaikum wr wb;saya ada permasalahan dalam TAK terutama pada pemberian point disetiap masing"" divisi
contoh : Tak Roadhshow, TO, Edufair
poinnya sama (ketua, inti, anggota) masing"" 5 
mestinya ada perbedaan dalam pemberian poin tersebut
terima kasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
Semakin kesini untuk penginputan TAK, semakin ribet, terutama untuk penginputan TAK organisasi, yg sudah tidak bisa pakai surat lagi, harus pakai sertifikat di setiap kegiatan.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Selamat siang..  untuk bagian TAK kenapa tidak tepat jadwal ya. Saya sudsh menunggu 1 jam mssih istirahat. Tolong dibenahi;pengelolaan kegiatan dan kesejahteraan mahasiswa
Tidak ada keluhan hanya masukan untuk tidak ada batas waktu sertifikat dalam input TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
proses TAK yang lambat. moho utnuk tidak perlu untuk ke BK ulang karena sudah disetor lewat igracias;pengelolaan kegiatan dan kesejahteraan mahasiswa
Saya pernah input TAK, tapi sudah beberapa hari tiba-tiba hilang, tidak ada di daftar TAK proses maupun di TAK usang. Itu bagaimana ya? Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Assalamualaikum wr wb
Saya ingin memberikan masukan agar lebih detail dalam pemberian informasi mengenai kategori / jenis kegiatan dan keterangan yg harus digunakan dalam penginputan data di igracias .agar tidak perlu direvisi saat pengajuan TAK Offline
Terimakasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
sistemnya agar sipermudah lagi, misal TAK dari UKM yg harusnya itu otomatis tersambung ke UKM jdi mahasiswa tidak perlu input lagi sendiri;pengelolaan kegiatan dan kesejahteraan mahasiswa
Selamat malam, alangkah baiknya jika ada kegiatann-kegiatan mahasiswa untuk mendapatkan TAK yang lebih banyak lagi ;pengelolaan kegiatan dan kesejahteraan mahasiswa
Untuk proses TAK sepertinya ada beberapa hal yg perlu dikaji ulang, salah satu contohnya jumlah point yg diperoleh bisa berbeda padahal dengan sertifikat yang sama. Hal ini tentu menguntungkan buat teman saya yg mendapatkan point lebih tinggi meskipun cuma beda 2 point saja.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Seharusnya jika mau input TAK hanya perlu dilakukan satu kali proses. Sehingga tidak membuat mahasiswa jadi ribet. Apalagi jika sertifikat masih dalam bentuk softfile.  ;pengelolaan kegiatan dan kesejahteraan mahasiswa
Assalammualaimum wr wb. Saya mengalami kendala di saat saya input TAK. Karena pelayanan kurang ramah kepada mahasiswa dan belum ada informasi yang jelas mengenai prosedur input TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
Keluhannya dalam menginput TAK, kami masih suka bingung terkait pilihan kategori kegiatan yang harus dimasukkan sehingga sering kami membuat kesalahan saat akan memproses poin TAK dan membuat proses menjadi lebih lama. Saran untuk pihak terkait agar membuat informasi berupa media cetak atau online terkait kategori kegiatan dalam menginput TAK sehingga proses peng-inputan dan verifikasi TAK lebuh cepat. Dan kuota verifikasi sertifikat yang hanya 5 sertifikat/orang,saya harap maksimal verifikasi bisa mencapai setidaknya 10/orang.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kurang efektif nya cara penginputan TAK manual yang menyebabkan antrian panjang dan memakan banyak waktu ;pengelolaan kegiatan dan kesejahteraan mahasiswa
untuk badan pengelola TAK di telkom university saya tidak ada keluhan karena lancar lancar saja ketika saya mengurusnya. mungkin masukannya lebih dipermudah dalam pengurusannya dan tidak dibuat ribet kepada mahasiswa. ;pengelolaan kegiatan dan kesejahteraan mahasiswa
Sistem input TAK terlalu ribet dengan harus 2x penginputan. Harusnya penginputan TAK dengan 1x input saja,misal dengan igracias,tidak perly harus input lagi ke BK;pengelolaan kegiatan dan kesejahteraan mahasiswa
Sebaiknya segala bentuk kegiatan pelayanan di kemahasiswaan menggunakan sistem antrean seperti di bank, untuk memudahkan mahasiswa memantau antrean dan juga memudahkan pekerja ;pengelolaan kegiatan dan kesejahteraan mahasiswa
banyak kepanitiaan yg saya ikuti tapi sulit mendapatkan izin tak padahal ikut berkontribusi untk telkom, untuk konfirmasi tak ngantrinya juga terlalu panjang di bk jd terlihat kurang efektif. Dan sekarang untuk yg online saya masih bingung gimana cara input dan konfirmasinya;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kalau bisa Badan Pengelola TAK bagiannya di pisah2in ya. Apalagi kalau mau legalisir TAK untuk maju sidang, orangnya yg melayani cuman 2 pdhal yg ingin legalisir banyak ;pengelolaan kegiatan dan kesejahteraan mahasiswa
Selamat Sore Bpk/Ibu , saya mau tanya. kenapa point TAK saya turun ya? sebelumnya saya sudah memiliki TAK sekitar 85 point, tapi kenapa pas saya cek lagi turun jauh menjadi 24 point. tolong penjelasannya. terimakasih pak/bu;pengelolaan kegiatan dan kesejahteraan mahasiswa
kenapa tiap saya input TAK selalu gagal? bahkan masuk ke TAK usang;pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, mohon maaf di igracias bagian TAK ada TAK saya ada yang usang, saya bertanya. mengapa TAK saya usang, sedangkan saya sudah menginputnya dengan benar??;pengelolaan kegiatan dan kesejahteraan mahasiswa
apakah mengambil sertifikat pkkmb itu wajib?? saya lupa untuk menyetornya untuk TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mau bertanya, kemaren saya melakukan input TAK semua, bahkan semua kegiatan mahasiswa sudah diinputkan semua. tetapi ada yang hilang dan masuk pada TAK usang. itu mksdnya gimana ya?? saya sudah bertanya, tapi dicuekin;pengelolaan kegiatan dan kesejahteraan mahasiswa
masukan untuk proses pengimputan TAK mohon untuk lebih effisien, karna masih banyak TAK yang bermasalah ketika penginputan;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya kemaren sudah input TAK semua, dan saya minta untuk di print hasil TAK saya semua. tetapi masih ada yang tidak masuk dalam jumlah TAK semua. itu kenapa ya??;pengelolaan kegiatan dan kesejahteraan mahasiswa
kemaren TAK saya ada hampir 89 tetapi ko setelah beberapa hari kedepan saya cek TAK saya menguranng. mohon untuk dibenerkan, karena saya mau sidang;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon untuk yang antri TAK, untuk tetap taat aturan. jangan rusuh, karena semuanya juga butuh.;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon perbanyak admin yang mengurus TAK, karna ketika saya kesana. saya bisa nunggu hampir 2jam. dan saya telat masuk kelas;pengelolaan kegiatan dan kesejahteraan mahasiswa
tidak ada keluhan kepada sistem, karena saya kemaren melakukan proses input TAK sangat lancar. tetapi pengurusnya sangat tidak mencerminkan pengurus yang ramah dan sangat judes;pengelolaan kegiatan dan kesejahteraan mahasiswa
Permasalahan yaitu lamanya di proses dalam acc TAK. jadi akan susah, apalagi disituasi yg skng tidak bisa tatap muka langsung. sarannya agar cepat diurus krna mahasiswa sangat butuh untuk persyaratan sidang ataupun pengambilan ijasah nantinya. mohon untuk diatur ulang tentang sistem TAK tersebut. karena mahasiswa sangat membutuhkannya;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon untuk mempermudah sistem penginputan TAK, karena TAK ini sangat wajib bagi mahasiswa untuk sarat sidang dan pengambilan ijasah;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mau komplain terkait TAK, kemaren saya menginput TAK nasional. tetapi pas dicek ke pengurus TAK diliat, bahwa TAK tersebut bukan nasional. sedangkan saya sudah mengkonfirmasi dan melihatkan bukti bahwa TAK itu nasional terimakasih.;pengelolaan kegiatan dan kesejahteraan mahasiswa
banyak kepanitiaan yg saya ikuti tapi sulit mendapatkan izin tak padahal ikut berkontribusi untk telkom, untuk konfirmasi tak ngantrinya juga terlalu panjang di bk jd terlihat kurang efektif. Dan sekarang untuk yg online saya masih bingung gimana cara input dan konfirmasinya;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya sudah banyak input TAK, tetapi masuk TAK usang semua. itu kenapa ya??;pengelolaan kegiatan dan kesejahteraan mahasiswa
apakah ada kebijakan terhadap TAK kemaren saya input, teruskan sekarang ada wabah covid19 yang tidak bisa membuat saya pergi ke kampus. apakah tidak perlu setor TAK atau bagaimana? terimaksih;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon untuk TAK perharinya jangan 5 sekali dateng. tetapi 10 biar lebih effisien menurut saya;pengelolaan kegiatan dan kesejahteraan mahasiswa
banyak TAK saya yang usang padahal kemaren saya sudah menyetornya ke pengurus TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
apakah sertifikat dari luar bisa dipakai untuk setor TAK?;pengelolaan kegiatan dan kesejahteraan mahasiswa
Tidak bisa input TAK selalu gagal;pengelolaan kegiatan dan kesejahteraan mahasiswa
"assalamualaikum pak/bu, saya ingin menanyakan tentang TAK. Kenapa TAK yang saya sudah inputkan ko tidak terdftar di igracias ya?? sedangkan saya kemaren sudah menyetornya ke bagian TAK. Mohon penejelasannya pak/bu.
Terimakasih, Wassalamualaikum ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Aslmkm wr wb
Dengan ini saya ingin menanyakan untuk pengambilan sertifikat PKKMB angkatan 2016 kepada siapa saya harus untuk mengambilnya ? karena saya butuh untuk stor TAK
Wass wr wb";pengelolaan kegiatan dan kesejahteraan mahasiswa
kenapa tiap saya input TAK tidak selalu diproses? dan selalu masuk ke TAK usang. padahal TAK saya tidak bermasalah;pengelolaan kegiatan dan kesejahteraan mahasiswa
kenapa tiap saya input TAK tidak selalu diproses? adakah kesalahan saat melakukan penginputan TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
kenapa tiap saya input TAK tidak selalu diproses. mohon penjelasannya. karena kemaren saya sudah banyak input TAK yang nasional semua untuk kebutuhan sidang;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya bingung, saya tidak bisa input TAK karena selalu masuk ke TAK usang. mohon untuk penjelasannya?? ;pengelolaan kegiatan dan kesejahteraan mahasiswa
Assalamuallaikum, Selamat sore. Saya mau bertanya mengenai cara menginput TAK melalui Igracias, karena saya sudah mencoba menginput namun tidak bisa di submit dan tidak masuk kedalam TAK proses dalam igracias. Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
kemaren saya ingin menanyakan tentang mengubah deskripsi TAK agar bisa diinput di SKPI. itu bagaimana ya???;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya tidak bisa mengubah info TAK, padahal saya butuh untuk mengubah status SKPI saya. bagaimana solusinya??;pengelolaan kegiatan dan kesejahteraan mahasiswa
kemaren saya sudah input TAK ulang, tetapi TAK saya pending dan tidak masuk daftar. tolong reset ulang SKPInya agar saya bisa iput ulang terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mau bertanya, kemaren saya melakukan input TAK dan sudah diproses, tapi beberapa hari kedepan TAKnya usang. bagaimana ya??;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya alumni apakah bisa mengecek TAK sebelumnya??;pengelolaan kegiatan dan kesejahteraan mahasiswa
format penginputan TAK mohon untuk dipermudah karena masih ada mahasiswa yang kebingungan;pengelolaan kegiatan dan kesejahteraan mahasiswa
TAK saya usang terus, padahal saya sudah menginputnya dengan benar, mohon solusinya;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon penjelasan tentang TAK saya yang usang terus. itu kenapa ya??;pengelolaan kegiatan dan kesejahteraan mahasiswa
TAK sayang kemaren bermasalah, mohon untuk penjelasan lebih rinci. kenapa TAK saya bermasalah;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya dipercaya kemaren sebagai wakil ketua ukm bulutangkis, kemaren anggota divisi saya mengajukan TAK untuk kegiatan acara ukm bulutangkis. Tetapi TAK tersebut tidak bisa diproses. Mohon solusi hal tersebut.;pengelolaan kegiatan dan kesejahteraan mahasiswa
untuk mengurus TAK kegiatan mahasiswa atau acara bagaimana ya?;pengelolaan kegiatan dan kesejahteraan mahasiswa
untuk sementara proses TAK aman2 saja, akan tetapi saya kecewa atas pelayanan yg diberikan terhadap pengurus TAK tersebut, seolah2 tidak percaya bahwa itu sertifikat saya;pengelolaan kegiatan dan kesejahteraan mahasiswa
untuk sementara proses TAK aman2 saja, akan tetapi saya kecewa atas pelayan pengurus karena sangat judes dan jutek, seperti tidak mau melayani;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon untuk antrian untuk mengurus TAK, segera kondusifkan karena kemaren saya liat masih banyak yang tidak kondusif serta tidak mau mengantri;pengelolaan kegiatan dan kesejahteraan mahasiswa
kemaren saya mau input TAK, tetapi saya bingung TAK tersebut masuk dalam kategori apa. mohon untuk dipermudah untuk cara penginputan TAK tersebut;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mahasiswa jurusan teknik telekomunikasi. saya bermasalah diTAK. ketika saya mau mengajukan untuk sidang tetapi TAK saya yg kemaren diinput ternyata hilang dan dan mengurangi batas TAK yang minimalnya 65. mohon untuk membetulkan sistemnya. terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya mahasiswa jurusan teknik komputer saya mau sidang, tetapi TAK saya belom terurus karena wabah corona ini. gimana ya solusinya?;pengelolaan kegiatan dan kesejahteraan mahasiswa
bagaimana solusi tentang terjadinya wabah ini, sedangkan TAK saya belom terurus. mohon untuk kejelasannya, terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
assalamualaikum bpk/ibu. saya mau complaint pak/bu. kenapa TAK saya berubah tanpa sepengetahuan saya ya. awalnya saya sudah memiliki TAK 86point . tapi sekarang berubah menjadi 24point saja :( itu kenapa ya pak/bu? mohon penjelasan dan solusinya agar segera ditangani. terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
Masukan : senyum dikit napa pak, bu kalo lagi ada mahasiswa yg mau input TAK atau bikin daftar TAK;pengelolaan kegiatan dan kesejahteraan mahasiswa
Sudah cukup sejahtera namun pegawai TAK nya pada judes;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kesejahteraan di bidang kesehatan harus di tingkatkan contoh ketika dalam memberikan obat sering tidak sesuai dengan penyakit yang di derita mahasiswa ;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya ingin ada student exchange untuk mahasiswa reguler, agar mahasiswa reguler juga bisa merasakan pertukaran pelajar;pengelolaan kegiatan dan kesejahteraan mahasiswa
adakah program students exchange bagi mahasiswa berprestasi di telyu ini? Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
ingin sekali ada program students exchange di telyu ini;pengelolaan kegiatan dan kesejahteraan mahasiswa
alangkah baiknya diadakan program student exchange bagi mahasiswa berprestasi;pengelolaan kegiatan dan kesejahteraan mahasiswa
kayanya harus diadakan student exchange agar dapat memacu minat prestasi mahasiswa;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya ingin diadakan pertukaran pelajar bagi mahasiswa reguler di semester antara, sebagai mencari pengalaman;pengelolaan kegiatan dan kesejahteraan mahasiswa
Kegiatan mahasiswa yang baik, berjalan rutin, dan memiliki riwayat yang baik sebaiknya lebih di support dengan lebih baik lagi. Karena dengan kegiatan tersebut, kami mendapatkan pelajaran bersosialisasi dan membentuk karakter dengan lebih baik.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Keluhan saya terhadap telkom yaitu kurangnya kepedulian trhp anak berprestasi non akademik, kurangnya dukungan telkom kpda yg non akademik (atlit olahraga) kurangnya scra fasilitas,material, ataupun dispensasi. semoga kedepannya anak prestasi akademik ataupun non akademik disama ratakan keadilannya demi kampus tercinta kita lebih baik. Terimakasih;pengelolaan kegiatan dan kesejahteraan mahasiswa
Masalah finansial untuk UKM yg ikut berkompetisi, tidak sebanding dengan apa yg di targetkan.;pengelolaan kegiatan dan kesejahteraan mahasiswa
Masukan saja, untuk acara-acara akademik maupun non akademik yang diselenggarakan oleh organisasi mahasiswa maupun ukm. Bila ada yang berprestasi mohon di beri apresiasi dalam bentuk apa saja dari kampus;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Saya ingin komplain terkait tidak adanya sekre Tetap UKM seperti tahun sebelumnya dan student center yg kini di dominasi kaca dan masih digunakan berbagai kegiatan olahraga alangkah baiknya jika kampus memiliki gedung khusus olahraga (gor) dilengkapi tribun agar kegiatan pertandingan atau perlombaan yg mengatasnamakan kampus juga dapat di laksanakan di lingkungan Telkom University 
Terimakasih ";pengelolaan kegiatan dan kesejahteraan mahasiswa
Untuk di dalam kampus saya tidak punya keluhan mengenai tentang kesejahteraan mahasiswa misal seperti fasilitas klinik. Masukan saya lebih ke lingkungan di luar kampus dimana keberadaan PKL sangat mengganggu lalu lintas keluar masuk kampus, dan kebersihan makanan yg perlu dipertanyakan. Saya rasa hal ini juga berkaitan dengan kesejahteraan mahasiswa.;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Program2 pengsejahteraan mahasiswa harusnya dapat di sounding dengan lebih gencar dan tranparan agar seluruh mahasiswa telkom dapat mengetahui semua program2nya serta lebih banyak lagi program2 yang ditunjukan bagi mahasiswa yang memiliki prestasi tertentu.
";pengelolaan kegiatan dan kesejahteraan mahasiswa
poliklinik telkom ko ga ramah, saya sakit padahal. pelayanannya kurang;pengelolaan kegiatan dan kesejahteraan mahasiswa
mengajukan praktikum susulan;laboran
Selamat siang, saya Kamilia Luthfiyyah dari, SK-42-04 saya mau komplain mengenai presensi praktikum fisika dasar FTE, presensi saya tidak masuk di igracias padahal saya sudah mengisi daftar hadir dan selalu hadir saat praktikum, mohon bantuannya, terimakasih.;laboran
saya ingin mengajukan praktikum susulan kok gabisa;laboran
Absensi NIM 1101184107 tertera 50  , sedangkan Mahasiswa tersebut selalu mengikuti Praktikum 100;laboran
Mohon asprak bisa menjalan tugas melayani praktikan dengan baik dan mampu menjawab persoalan teknikal selama di lab;laboran
Dalam presensi praktikum fisika dasar 1,yang tercantum hanya 50  dari 100 . Padahal saya selalu hadir dan mengikuti setiap pelaksanaan praktikum. Terimakasih.;laboran
Ruangan praktikum banyak yang tidak memiliki fasilitas yang baik untuk praktikum seperti AC terdapat beberapa yang rusak, BHP yang rusak, kursi yang rusak, dan terkadang ruang yang kecil untuk menampung 1 kelas mahasiswa sekitar 45 org.;laboran
Tolong komputernya di ganti karena banyak komputer yg menghambat praktikum kami.;laboran
"Tolong komputer nya terutama yang di IFLAB 3 suka lemot sudah 2 kali jurnal saya terganggu gara2 komputer yang lemot, saya juga sudah mendengar banyak yang komplain akan hal ini tapi sampai saat ini belum ada tindakan. saya berharap komputer yang lemot bisa di perbaiki agar membuat pelaksanaan praktikum menjadi baik.
terima kasih";laboran
tolong untuk jadwal praktikum Sister IK ditambah jamnya karna untuk jadwal seperti sekarang kurang cukup waktuknya;laboran
"Aldi Nafi Almaali/1301164074/IF-40-08
Mohon maaf kepada yang bersangkutan. saya pengguna lab praktikum(praktikan) merasa sangat kecewa terhadap fasilitas yang ada di lab. karena komputer yang sangat amat tidak mendukung untuk pembelajaran dan melaksanakan tes awal/akhir, jurnal, assigment. gara-gara komputer yang sangat amat lemot, mengakibatkan nilai kami(mahasiswa) jadi tidak maksimal. Sudah sering kejadian sedang asik-asik praktikum dan waktu hampir selesai tiba-tiba komputer hang. itu sangat amat ngebatin bagi saya, karena sudah cape-cape ngetik dan berfikir keras mengerjakan soal dan tiba2 komputer hank kemudian hilang yang sudah di buat. terlebih lagi Nilai jadi down.. Itu Hal yang paling paling mengecewakan bagi mahasiswa(praktikan) S1 Teknik Informatika. Saya minta mohonn sekali untuk meningkatkan kualitas di lab IF khususnya. agar hal hal yang seperti itu tidak terulang lagi kepada saya dan teman-teman praktikan yang lain.
Trimakasih.";laboran
"Saya praktikan if lab merasa sangat kecewa dengan fasilitas yang ada di lab, karena komputer lab yang tidak memadai yang menyebabkan nilai tidak didapatkan dengan sesuai, dikarenakan lambat nya performa dari komputer lab setelah di upgrade ke windows 10 buka netbeans aja bisa sampe 10 - 20 menitan bahkan ada yang tidak terbuka sama sekali netbeans nya sampai waktu praktikum selesai dan waktu pertama kali compile programnya pun bisa sampai 5 menitan sedangkan waktu mengerjakan jurnal itu 60 menit, sungguh saya sangat amat kecewa dengan fasilitas yang ada di lab ini, saya mohon untuk kedepannya di tingkatkan lagi fasilitas fasilitas yang ada di lab sehingga kejadian tersebut tidak terulang kembali dan praktikan dapat mendapatkan nilai yang sesuai.
Terimakasih";laboran
"Laboratorium IFLAB-3 mengalami banyak kendala yang sudah menyulitkan jalannya praktikum, adalanya kendala tersebut diantaranya adalah sebagai berikut:
1. Banyaknya komputer yang sangat lamban dalam membuka aplikasi, seringkali freeze dan tidak responding. mengakibatkan praktikan harus dipindahkan tempat duduknya berkali-kali
2. Koneksi internet kepada impulse maupun FTP tidak berjalan dengan baik. mengakibatkan terlambatnya praktikan membuka aplikasi untuk mengakses soal dan menyulitkan praktikan dalam pengerjaan jurnal dan tes akhir
3. salah satu Air Conditioner tidak dapat berfungsi dengan baik. apabila dinyalakan maka AC tersebut akan meneteskan freon dan membasahi komputer di bawahnya. ketika AC dimatikan akan terasa panas karena lab dipenuhi oleh komputer
terimakasih, mohon maaf apabilla terdapat kesalahan kata.";laboran
naikan gaji asprak karena 1 asprak harus jaga sekitar kurang lebih 8 orang yang sangat awam tentang praktikum apa yang mereka kerjakan dan mereka juga kurang motivasi untuk mempelajari modul sehingga kami para asprak harus terus melakukan responsi agar praktikum mereka berjalan lancar;laboran
"Waktu pelaksanaan praktikum kembali seperti semula, yaitu 3 jam. Pada alokasi tersebut lebih efektif di banding yang sekarang. Dengan alokasi waktu 3 jam praktikan lebih paham dan tidak terburu - buru dalam pengerjaan ;";laboran
Pelaksanaan praktikum pengganti ngaret 30 menit, soalnya ada kelas lagi setelah prraktikum pengganti;laboran
"Saya kurang setuju terhadap pengumpulan TP yang dijadwalkan maksimal jam 06:30, apalagi jika telat mengumpulkan tidak bisa mengikuti praktikum modul tersebut. Menurut saya 06:30 terlalu pagi untuk dijadikan batas pengumpulan TP. Mungkin bagi beberapa mahasiswa yang tinggal di daerah Telkom (ngekost/ngontrak) ada yang tidak biasa bangun pagi, dan mungkin bagi orang asli Bandung untuk mengumpulkan TP maksimal jam 06:30 dengan diberi tekanan tidak bisa mengikuti praktikum apabila terlambat, akan sangat menyulitkan, dikarenakan pagi hari Bandung macet, kecuali subuh. Saya orang asli Bandung dan saya takut apabila saya sudah berangkat pagi dan di jalan ada kemacetan atau (naudzubillah) kecelakaan yang membuat saya tidak bisa mengumpulkan TP tepat waktu, saya ingin diberi keringanan apakah itu batas pengumpulannya diperpanjang lagi atau aturan ""terlambat mengumpulkan TP, tidak dapat mengikuti praktikum"" dihilangkan, terima kasih";laboran
keyboard pc yang di ruang  laboratorium sudah agak keras tombol2 nya;laboran
halo saya abel bima dari s1 tektel 2018, saya merasa dalam peminjaman suatu ruangan untuk rapat suatu ukm atau lab terkesan memakan waktu yang lama, menurut saya perlu adanya form peminjaman online seperti reservasi tiket kereta;laboran
Peralatan lab lebih baik di upgrade/ diganti dengan yg baru, karna banyak yg rusak. Iya ga gi? Wkkw;laboran
pengadaan barang/alat baru di lab alangkah baiknya tidak perlu berpatokan pada barang/alat yang telah ada dan kondisinya rusak (karena ada lab yang harus membeli barang/alat dengan uang hasil patungan untuk berlangsungnya praktikum);laboran
Masih banyak komputer lab untuk praktikum yg rusak;laboran
Mohon mouse di lab di perbarui. Mouse di lab banyak yang sudah mulai rusak khususnya lab D5. Kalau mau ngedit foto kadang kesusahan, jadi nilai jurnal kadang tidak maksimal;laboran
