keluhan;bagian
"Kebijakan setiap semester untuk penerima beasiswa suka berubah-ubah. Misal semester 2 dapat registrasi walaupun belum melakukan pembayaran, lalu semester 3 tidak dapat registrasi sebelum membayar.
Kemudian, sistem kadang telat memberitahukan berapa jumlah beasiswa yang didapat, sehingga telat mengetahui berapa jumlah bpp yang harus dibayarkan.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi, ;
Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.
Terimakasih mohon segera di proses.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
" Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa tidak ada.
 ;
Terima kasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya ingin menyampaikan komplain untuk pembayaran registrasi semester ini, saya sudah mendapatkan beasiswa dari jalur prestasi. tetapi nominalnya tetap tidak berubah, bagaimana ya kelanjutannya???;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya mendapatkan beasiswa jalur prestasi pada semester lalu, tetapi ketika saya mau membayar semester ini ko masih tagihan BPP masih sama seperti semester lalu ya???;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Selamat pagi . Saya mendapatkan beasiswa prestasi badminton dan sudah melengkapi berkas yang disuruh oleh kemahasiswaan. tetapi sampe sekarang beasiswa tersebut belom terwujud. bagaimana ya solusinya???;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Selamat pagi . Saya mendapatkan beasiswa prestasi badminton dan sudah melengkapi berkas yang disuruh oleh kemahasiswaan. tetapi sampe sekarang beasiswa tersebut belom terwujud. bagaimana ya solusinya???;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon untuk dibantu, kemaren ip saya 3.45 tapi tidak ada potongan beasiswa. sedangkan saya tahun kemaren ada potpongan beasiswa.terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Masalah finansial untuk UKM yg ikut berkompetisi, tidak sebanding dengan apa yg di targetkan. mohon untuk kesejahteraan bersama, mohon untuk mempermudah dispen, beasiswa, dan fasilitas yang layak untuk semua mahasiswa yg ikut atau tidak ukm;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya kemaren masuk lewat jalur prestasi unggulan, tetapi bayaran ko tetep ya?? tidak ada beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya bingung, kemaren saya dftr beasiswa mahasiswa berprestasi semua berkas sudah dimasukan. tetapi ko beasiswa tersebut tidak ada ya?? saya sudah menunggu hal tersebut. bahkan dilist saya sudah diacc;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tagihan saya tetep, padahal kemaren saya mendapatkan beasiswa dan sya sudah terlanjur untuk membayar semester ini;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.72 tapi Beasiswa Nol.
Terima kasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
beasiswa saya tidak terdaftar, dan direkening saya tidak masuk uang. padahal kemaren saya sudah melengkapi semua berkas dan lolos beasiswa. ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya ingin komplain terhadap beasiswa yang sama terima. kenapa tetap dengan angka yang sama. kan syaa menddaptkan beasiswa;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
salam, mohon agar staff2 yg berada di bagian pengurusan TAK, agar memperbanyak loket2 admin nya, supaya tidak terjadi penumpukan antrean, terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Saya sudah menginput sertifikat untuk diubah menjadi TAK dari seminggu lalu, tetapi sampai saat ini belum diproses;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
TAK yang telah di input tidak kunjung di proses sudah satu minggu lebih, mohon ditindaklanjuti.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Tidak dapat melihat daftar TAK yang diinput;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Saya ingin memberitahukan bahwa TAK 
 kegiatan BKSN di UKM KMK saya yang 
 berjumlah 10 sudah tidak ada";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Saat saya ingin menginputkan TAK, 
 kenapa tidak tersedia untuk thun 19/20?";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Untuk TAK pilar kepemimpinan saya ada tp pas mau SKPI pilar kepemimpinan tidak muncul;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Dear BAA Telkom University,
Saya sebagai salah satu Alumni TelU. Apa saya bisa melihat data TAK saya? Karena saya membutuhkan data tersebut. Mohon bantuan dan tanggapannya. Terima Kasih.
Regards,
Radian";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Tidak bisa input TAK/ gagal terus;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"assalamualaikum pak/bu, saya ingin menanyakan tentang TAK. Kenapa TAK yang saya sudah inputkan tidak diproses ? bahkan ada yang masuk ke TAK Usang. Mohon penejelasannya pak/bu.
Terimakasih, Wassalamualaikum ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kenapa tiap saya input TAK tidak selalu diproses? dan selalu masuk ke TAK usang;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"input tanggal kegiatan acara melalui igracias pada dashboard Input TAK sangat tidak fleksibel, kami harus mengklik satu persatu untuk menuju pada tahun bulan dan tanggal terkait. bayangkan jika kegiatannya 3 tahun yang lalu ?
sangat disayangkan jika harus seperti ini. coba bisa di sesuaikan seperti pemilihan tanggal di aplikasi pemesanan tiket, pasti akan sangat menhemat waktu. dan kami tidak harus malas untuk mengupload sertifikat. karena jujur saja, hal ini yang menjadi alasan saya untuk malas mengupload sertifikat, karena igracias sendiri kurang membantu. ;
terima kasih, semoga kritik ini dapat membangun dan memudahkan mahasiswa yang lain";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Assalamuallaikum, Selamat sore. Saya mau bertanya mengenai cara menginput TAK melalui Igracias, karena saya sudah mencoba menginput namun tidak bisa di submit. Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sertifikat PKKMB hilang apakah bisa input TAK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Saya Intan Widya Rahayu dengan NIM 1103134373 alumni lulusan maret 2018, kenapa tidak bisa melihat jumlah TAK/menu SKPI ya ? Saya butuh untuk apply pekerjaan di PT. Telkom via Campus Recruitment. Tolong menu-menu yang menampilkan informasi selama perkuliahan jangan dihapuskan meskipun sudah alumni.
terimakasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Selamat siang, saya Sulthan MG 1102140055. Saya mau menanyakan perihal mengubah deskripsi TAK agar bisa diinput di SKPI. Saya tidak bisa mengubah info TAK, padahal saya butuh untuk mengubah status SKPI saya. Apakah ada solusi? Terima kasih ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Assalamualaikum wr wb ;saya ada permasalahan dalam TAK
Saya sudah input TAK Ulang . akan tetapi TAKnya Pending ; dan tidak masuk Daftar ; Master TAK ,
Tolong di reset SKPInya supaya saya bisa input ulang., ;
Tolong Secepatnya ;
Terima Kasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Assalamualaikum wr wb ;saya ada permasalahan dalam TAK
Saya sudah input TAK Ulang . akan tetapi TAKnya Pending ; dan tidak masuk Daftar ; Master TAK ,
Tolong di reset SKPInya supaya saya bisa input ulang., ;
Tolong Secepatnya ;
Terima Kasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, mohon maaf di igracias bagian TAK ada TAK saya yang usang, saya mau nanya, masalahnya apa ya?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya mau bertanya, kemaren saya melakukan input TAK dan sudah diproses, tapi beberapa hari kedepan TAKnya hilang;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
masukan untuk proses pengimputan TAK mohon untuk lebih dipermudah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
masukan untuk proses pengimputan TAK mohon untuk lebih dipermudah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
masukan untuk proses pengimputan TAK mohon untuk lebih dipermudah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
bagaiamana caranya untuk mengecek TAK bagi alumni..?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Untuk TAK pilar kepemimpinan saya ada tp pas mau SKPI pilar kepemimpinan tidak muncul;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Dear BAA Telkom University,
Saya sebagai salah satu Alumni TelU. Apa saya bisa melihat data TAK saya? Karena saya membutuhkan data tersebut. Mohon bantuan dan tanggapannya. Terima Kasih.
Regards,
Radian";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
assalamualaikum bpk/ibu. saya mau complaint pak/bu. kenapa TAK saya berubah tanpa sepengetahuan saya ya. awalnya saya sudah memiliki TAK 86point . tapi sekarang berubah menjadi 24point saja :( itu kenapa ya pak/bu? mohon penjelasan dan solusinya agar segera ditangani. terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon loket antri TAK itu lebih di perbanyak agar tidak ada penumpukan antrian. ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Sejauh ini yg saya rasakan, tidak mengalami kendala apaapun. tapi pelayanan TAK mohon untuk ditingkatkan;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Saya pernah bikin daftar tak. Setelah status di igracias Y, beberapa hari kemudian status kembali jadi N;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tidak ada keluhan kepada sistem, permasalahannya dalam TAK terkadang staff yang berjaganya jutek;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Assalammualaikum. Kegiatan mahasiswa sudah cukup, pengelola TAK sudah cukup namun saran buat ketika mau nyetor TAK nya di telkom jangan sampai mengantri dan kalau bisa lebih di perjelas lagi sistem penginputan di igraciasnya. Karena saya pernah sudah input tapi ketika mau nyetor ke telkom inputan saya hilang dan harus input ulang. Terimakasih.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Permasalahan yaitu lamanya di proses dalam acc TAK. jadi akan susah, apalagi disituasi yg skng tidak bisa tatap muka langsung. sarannya agar cepat diurus krna mahasiswa sangat butuh untuk persyaratan sidang ataupun pengambilan ijasah nantinya. ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
seharusnya input TAK tidak perlu untuk ke BK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Saran saya tolong di buatkan nomor antrian dan ada panggilan digital untuk mengantre TAK agar lebih efisien;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Assalamualaikum wr wb;saya ada permasalahan dalam TAK terutama pada pemberian point disetiap masing"" divisi
contoh : Tak Roadhshow, TO, Edufair
poinnya sama (ketua, inti, anggota) masing"" 5 
mestinya ada perbedaan dalam pemberian poin tersebut
terima kasih.";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Semakin kesini untuk penginputan TAK, semakin ribet, terutama untuk penginputan TAK organisasi, yg sudah tidak bisa pakai surat lagi, harus pakai sertifikat di setiap kegiatan.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Selamat siang..  untuk bagian TAK kenapa tidak tepat jadwal ya. Saya sudsh menunggu 1 jam mssih istirahat. Tolong dibenahi;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Tidak ada keluhan hanya masukan untuk tidak ada batas waktu sertifikat dalam input TAK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
proses TAK yang lambat. moho utnuk tidak perlu untuk ke BK ulang karena sudah disetor lewat igracias;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Saya pernah input TAK, tapi sudah beberapa hari tiba-tiba hilang, tidak ada di daftar TAK proses maupun di TAK usang. Itu bagaimana ya? Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Assalamualaikum wr wb
Saya ingin memberikan masukan agar lebih detail dalam pemberian informasi mengenai kategori / jenis kegiatan dan keterangan yg harus digunakan dalam penginputan data di igracias .agar tidak perlu direvisi saat pengajuan TAK Offline
Terimakasih";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
sistemnya agar sipermudah lagi, misal TAK dari UKM yg harusnya itu otomatis tersambung ke UKM jdi mahasiswa tidak perlu input lagi sendiri;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Selamat malam, alangkah baiknya jika ada kegiatann-kegiatan mahasiswa untuk mendapatkan TAK yang lebih banyak lagi ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Untuk proses TAK sepertinya ada beberapa hal yg perlu dikaji ulang, salah satu contohnya jumlah point yg diperoleh bisa berbeda padahal dengan sertifikat yang sama. Hal ini tentu menguntungkan buat teman saya yg mendapatkan point lebih tinggi meskipun cuma beda 2 point saja.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Seharusnya jika mau input TAK hanya perlu dilakukan satu kali proses. Sehingga tidak membuat mahasiswa jadi ribet. Apalagi jika sertifikat masih dalam bentuk softfile.  ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Assalammualaimum wr wb. Saya mengalami kendala di saat saya input TAK. Karena pelayanan kurang ramah kepada mahasiswa dan belum ada informasi yang jelas mengenai prosedur input TAK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Keluhannya dalam menginput TAK, kami masih suka bingung terkait pilihan kategori kegiatan yang harus dimasukkan sehingga sering kami membuat kesalahan saat akan memproses poin TAK dan membuat proses menjadi lebih lama. Saran untuk pihak terkait agar membuat informasi berupa media cetak atau online terkait kategori kegiatan dalam menginput TAK sehingga proses peng-inputan dan verifikasi TAK lebuh cepat. Dan kuota verifikasi sertifikat yang hanya 5 sertifikat/orang,saya harap maksimal verifikasi bisa mencapai setidaknya 10/orang.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Kurang efektif nya cara penginputan TAK manual yang menyebabkan antrian panjang dan memakan banyak waktu ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
untuk badan pengelola TAK di telkom university saya tidak ada keluhan karena lancar lancar saja ketika saya mengurusnya. mungkin masukannya lebih dipermudah dalam pengurusannya dan tidak dibuat ribet kepada mahasiswa. ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Sistem input TAK terlalu ribet dengan harus 2x penginputan. Harusnya penginputan TAK dengan 1x input saja,misal dengan igracias,tidak perly harus input lagi ke BK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Sebaiknya segala bentuk kegiatan pelayanan di kemahasiswaan menggunakan sistem antrean seperti di bank, untuk memudahkan mahasiswa memantau antrean dan juga memudahkan pekerja ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
banyak kepanitiaan yg saya ikuti tapi sulit mendapatkan izin tak padahal ikut berkontribusi untk telkom, untuk konfirmasi tak ngantrinya juga terlalu panjang di bk jd terlihat kurang efektif. Dan sekarang untuk yg online saya masih bingung gimana cara input dan konfirmasinya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Kalau bisa Badan Pengelola TAK bagiannya di pisah2in ya. Apalagi kalau mau legalisir TAK untuk maju sidang, orangnya yg melayani cuman 2 pdhal yg ingin legalisir banyak ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Selamat Sore Bpk/Ibu , saya mau tanya. kenapa point TAK saya turun ya? sebelumnya saya sudah memiliki TAK sekitar 85 point, tapi kenapa pas saya cek lagi turun jauh menjadi 24 point. tolong penjelasannya. terimakasih pak/bu;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kenapa tiap saya input TAK selalu gagal? bahkan masuk ke TAK usang;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
selamat siang, mohon maaf di igracias bagian TAK ada TAK saya ada yang usang, saya bertanya. mengapa TAK saya usang, sedangkan saya sudah menginputnya dengan benar??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
apakah mengambil sertifikat pkkmb itu wajib?? saya lupa untuk menyetornya untuk TAK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya mau bertanya, kemaren saya melakukan input TAK semua, bahkan semua kegiatan mahasiswa sudah diinputkan semua. tetapi ada yang hilang dan masuk pada TAK usang. itu mksdnya gimana ya?? saya sudah bertanya, tapi dicuekin;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
masukan untuk proses pengimputan TAK mohon untuk lebih effisien, karna masih banyak TAK yang bermasalah ketika penginputan;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya kemaren sudah input TAK semua, dan saya minta untuk di print hasil TAK saya semua. tetapi masih ada yang tidak masuk dalam jumlah TAK semua. itu kenapa ya??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kemaren TAK saya ada hampir 89 tetapi ko setelah beberapa hari kedepan saya cek TAK saya menguranng. mohon untuk dibenerkan, karena saya mau sidang;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon untuk yang antri TAK, untuk tetap taat aturan. jangan rusuh, karena semuanya juga butuh.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon perbanyak admin yang mengurus TAK, karna ketika saya kesana. saya bisa nunggu hampir 2jam. dan saya telat masuk kelas;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
tidak ada keluhan kepada sistem, karena saya kemaren melakukan proses input TAK sangat lancar. tetapi pengurusnya sangat tidak mencerminkan pengurus yang ramah dan sangat judes;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Permasalahan yaitu lamanya di proses dalam acc TAK. jadi akan susah, apalagi disituasi yg skng tidak bisa tatap muka langsung. sarannya agar cepat diurus krna mahasiswa sangat butuh untuk persyaratan sidang ataupun pengambilan ijasah nantinya. mohon untuk diatur ulang tentang sistem TAK tersebut. karena mahasiswa sangat membutuhkannya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon untuk mempermudah sistem penginputan TAK, karena TAK ini sangat wajib bagi mahasiswa untuk sarat sidang dan pengambilan ijasah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya mau komplain terkait TAK, kemaren saya menginput TAK nasional. tetapi pas dicek ke pengurus TAK diliat, bahwa TAK tersebut bukan nasional. sedangkan saya sudah mengkonfirmasi dan melihatkan bukti bahwa TAK itu nasional terimakasih.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
banyak kepanitiaan yg saya ikuti tapi sulit mendapatkan izin tak padahal ikut berkontribusi untk telkom, untuk konfirmasi tak ngantrinya juga terlalu panjang di bk jd terlihat kurang efektif. Dan sekarang untuk yg online saya masih bingung gimana cara input dan konfirmasinya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya sudah banyak input TAK, tetapi masuk TAK usang semua. itu kenapa ya??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
apakah ada kebijakan terhadap TAK kemaren saya input, teruskan sekarang ada wabah covid19 yang tidak bisa membuat saya pergi ke kampus. apakah tidak perlu setor TAK atau bagaimana? terimaksih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon untuk TAK perharinya jangan 5 sekali dateng. tetapi 10 biar lebih effisien menurut saya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
banyak TAK saya yang usang padahal kemaren saya sudah menyetornya ke pengurus TAK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
apakah sertifikat dari luar bisa dipakai untuk setor TAK?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Tidak bisa input TAK selalu gagal;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"assalamualaikum pak/bu, saya ingin menanyakan tentang TAK. Kenapa TAK yang saya sudah inputkan ko tidak terdftar di igracias ya?? sedangkan saya kemaren sudah menyetornya ke bagian TAK. Mohon penejelasannya pak/bu.
Terimakasih, Wassalamualaikum ;";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
"Aslmkm wr wb
Dengan ini saya ingin menanyakan untuk pengambilan sertifikat PKKMB angkatan 2016 kepada siapa saya harus untuk mengambilnya ? karena saya butuh untuk stor TAK
Wass wr wb";PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kenapa tiap saya input TAK tidak selalu diproses? dan selalu masuk ke TAK usang. padahal TAK saya tidak bermasalah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kenapa tiap saya input TAK tidak selalu diproses? adakah kesalahan saat melakukan penginputan TAK;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kenapa tiap saya input TAK tidak selalu diproses. mohon penjelasannya. karena kemaren saya sudah banyak input TAK yang nasional semua untuk kebutuhan sidang;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya bingung, saya tidak bisa input TAK karena selalu masuk ke TAK usang. mohon untuk penjelasannya?? ;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
Assalamuallaikum, Selamat sore. Saya mau bertanya mengenai cara menginput TAK melalui Igracias, karena saya sudah mencoba menginput namun tidak bisa di submit dan tidak masuk kedalam TAK proses dalam igracias. Terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kemaren saya ingin menanyakan tentang mengubah deskripsi TAK agar bisa diinput di SKPI. itu bagaimana ya???;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya tidak bisa mengubah info TAK, padahal saya butuh untuk mengubah status SKPI saya. bagaimana solusinya??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kemaren saya sudah input TAK ulang, tetapi TAK saya pending dan tidak masuk daftar. tolong reset ulang SKPInya agar saya bisa iput ulang terimakasih;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya mau bertanya, kemaren saya melakukan input TAK dan sudah diproses, tapi beberapa hari kedepan TAKnya usang. bagaimana ya??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya alumni apakah bisa mengecek TAK sebelumnya??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
format penginputan TAK mohon untuk dipermudah karena masih ada mahasiswa yang kebingungan;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
TAK saya usang terus, padahal saya sudah menginputnya dengan benar, mohon solusinya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon penjelasan tentang TAK saya yang usang terus. itu kenapa ya??;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
TAK sayang kemaren bermasalah, mohon untuk penjelasan lebih rinci. kenapa TAK saya bermasalah;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
saya dipercaya kemaren sebagai wakil ketua ukm bulutangkis, kemaren anggota divisi saya mengajukan TAK untuk kegiatan acara ukm bulutangkis. Tetapi TAK tersebut tidak bisa diproses. Mohon solusi hal tersebut.;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
untuk mengurus TAK kegiatan mahasiswa atau acara bagaimana ya?;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
untuk sementara proses TAK aman2 saja, akan tetapi saya kecewa atas pelayanan yg diberikan terhadap pengurus TAK tersebut, seolah2 tidak percaya bahwa itu sertifikat saya;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
untuk sementara proses TAK aman2 saja, akan tetapi saya kecewa atas pelayan pengurus karena sangat judes dan jutek, seperti tidak mau melayani;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
mohon untuk antrian untuk mengurus TAK, segera kondusifkan karena kemaren saya liat masih banyak yang tidak kondusif serta tidak mau mengantri;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
kemaren saya mau input TAK, tetapi saya bingung TAK tersebut masuk dalam kategori apa. mohon untuk dipermudah untuk cara penginputan TAK tersebut;PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA
