,keluhan,bagian,id,keluhan_length,clean_keluhan
251,"dear admin,
saya ditunjuk manjadi admin web KK Transtel. Masalahnya saya tidak tau username dan password web KK Transtel dan admin sebelumnya juga kehilangan jejak username dan passwordnya karena sudah lama tidak diurus. Apakah sisfo bisa membantu mengecek username dan password untuk web KK Transtel? webnya transtel.telkomuniversity.ac.id
Terima Kasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,353,admin manjadi admin situs kk transtel tau username password situs kk transtel admin hilang jejak username passwordnya urus sisfo bantu ecek username password situs kk transtel webnya transteltelkomuniversityacid
252,Saya belum bisa mengisi kuesioner untuk semester antara,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,55,isi kuesioner semester
253,"Salam. Punten, ini kok saya tidak bisa isi kuisioner dan cetak kartu ujian kenapa ya? Terimakasih.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,98,salam isi kuisioner cetak kartu uji ya
254,"Selamat siang, Mohon maaf mengganggu waktunya. ;
Untuk tampilan igracias pada pengajuan pembimbing dan proposal tidak ada. Semula sudah diup load proposal dan pembimbing sudah ada. Namun, sekarang tampilan tidak ada ( Proposal tidak ada dan pembimbing tidak ada ). Mohon bantuannya. ;
Terimakasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,296,ganggu tampil igracias aju bimbing proposal diup load proposal bimbing tampil proposal bimbing bantu
255,Tidak bisa mengakses web serta gmail student,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,44,akses situs gmail student
256,"Asalamualaikum
Permisi saya ingin masuk ke google class menggunakan sso.telkomuniversity.ac.id untuk keperluan perkuliahan. namun saya tidak dapat mengakses nya dengan alasan invalid email. Mohon segera diperbaiki agar tidak mengganggu kegiatan perkuliahan.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,257,asalamualaikum permisi masuk google class ssotelkomuniversityacid kuliah akses nya alas invalid email ganggu giat kuliah
257,"saya cek menu kelengkapan sidang (5) terdapat gambar seperti gambar 1, kemudian saya cek menu daftar sidang (4) terdapat gambar seperti gambar 2, kemudian saya cek profil saya terdapat gambar seperti gambar 3, kemudian pada menu daftar sidang dan klik cetak form ijazah dan transkip muncul gambar seperti gambar 4
apakah bisa di perbaiki menghilangkan foto yang bertuliskan kurang lebih 'maaf ijazah file sma blm di upload ...'",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,427,cek menu lengkap sidang gambar gambar cek menu daftar sidang gambar gambar cek profil gambar gambar menu daftar sidang klik cetak form ijazah transkip muncul gambar gambar hilang foto tulis ijazah file sma upload
258,Assalamualaikum saya ga bisa login classrom dengan akun sso',RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,60,ga login classrom akun sso
259,"Tidak bisa login akun google classrooms menggunakan akun SSO. ;
putrasetiadi@student.telkomuniversity.ac.id",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,107,login akun google classrooms akun sso
260,"Tidak bisa login google classroom menggunakan akun email sso ;
Ibnumuzakky@student.telkomuniversity.ac.id",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,105,login google classroom akun email sso
261,"Assalamualaikum , maaf saya mau komplain bahwa email saya ""alifnadhifah@student.telkomuniversity.ac.id"" tidak bisa masuk akun google classroom. Sedangkan dosen saya akan memberi tugas dan pengumpulan tugasnya lewat google classroom. Mohon kerja samanya",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,252,komplain email masuk akun google classroom dosen tugas kumpul tugas google classroom kerja
262,"Assalamualaikum pak, maaf mengganggu, saya tidak dapat mengakses email students.telkomuniversity.ac.id",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,102,ganggu akses email studentstelkomuniversityacid
263,Assalamualaikum.. maaf pak email saya gak bisa akses google classroom,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,69,email gak akses google classroom
264,Assalamualaikum pak/bu saya tidak bisa join google classroom,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,60,pakbu join google classroom
265,"Selamat pagi,
Saya mahasiswa baru angkatan 2018. Saya ingin mengganti nomor telepon orang tua saya, karena yang tercantum di profil saya adalah nomor telepon rumah saya. Karena kesalahan tersebut orang tua saya masih belum mendapatkan username dan password untuk igracias parent. Saya sudah mencoba sendiri, tapi tidak berhasil. Saya ingin merubah nomor telepon orang tua saya menjadi 08122049458.
Terima kasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,410,mahasiswa angkat ganti nomor telepon orang tua cantum profil nomor telepon rumah salah orang tua username password igracias orangtua coba hasil rubah nomor telepon orang tua
266,"Mohon petunjuk display untuk Igracias agar bisa kirim pesan seperti display Igracias yang sebelumnya.
Karena sistem Igracias yang baru tidak bisa menginputkan pesan langsung ke dosen atau pembimbing jadi menghambat untuk melakukan directly mengenai keperluan kepengurusan TA maupun registrasi (Mohon Sistem yang mudah untuk penginputan data-data yang penting agar segera bisa diproses dan ada eviden untuk ke pihak akademik yang bersangkutan)",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,442,display igracias kirim pesan display igracias sistem igracias menginputkan pesan langsung dosen bimbing hambat laku directly kena urus ta registrasi sistem mudah penginputan datadata proses eviden akademik sangkut
267,"saya mau masuk kan bukti pembayaran, tapi selalu gagal, padahal tipe file dan ukuran file sesuai dengan persyaratan. ini saya lampirkan buktinya disini.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,152,masuk bukti bayar gagal tipe file ukur file sesuai syarat lampir bukti
268,"Selamat siang. Terlampir data mahasiswa klik perpanjangan SK 2 kali yg seharusnya hanya sekali perpanjangan.

1. 6705140003 Dewi Nurul
2. 6301130293 Bram Arthya
3. 6707140048 Winda Fitri

Mohon bantuannya untuk reset perpanjangan SK tersebut. Terimakasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,254,lampir data mahasiswa klik sk kali dewi nurul bram arthya winda fitri bantu reset sk
269,"Ysh. Dir. SISFO
Mohon bantuannya untuk mengecek kembali, daftar bimbingan sy hilang dari iGracias.
Sehingga sy tidak bisa approve bimbingan.
 ;
Terima kasih
 ;
salam
TRA",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,169,ysh dir sisfo bantu ecek daftar bimbing hilang igracias approve bimbing salam tra
270,"Mohon bantuan membuka email di chomsun@telkomuniversity.ac.id
Lupa user id dan password nya.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,92,bantu buka email lupa user id password nya
271,"Mohon bantuannya mahasiswa wali saya bernama ; ;DEWI SETIAWATI (1402170271) mengajukan pengunduran diri karena ingin belajar di kampus lain. Sewaktu di akses nilanya di Igracias, nilai semester 1 tidak muncul, sedangkan nilai semester 2 muncul. Terlampir adalah print screen tampilan nilainya. Mohon bantuannya.
 ;
Mohon bantuannya karena ybs ingin mengurus kepindahannya.
Terima kasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,385,bantu mahasiswa wali nama dewi setiawati aju undur ajar kampus akses nila igracias nilai semester muncul nilai semester muncul lampir print screen tampil nilai bantu bantu ybs urus pindah
272,"Assalamualaikum ;
Pak/bu permisi saya mau tanya kemarin itu orang tua saya dapat pesan dari telkom university tentang igracias parents tetapi username sama password nya tidak bisa di pakai atau tidak bisa masuk kedalam igracias kemungkinan username atau password nya salah tolong di koreksi lagi ;
Sekian, terima kasih
Wassalamualaikum ;",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,337,pakbu permisi kemarin orang tua pesan telkom university igracias orangtua username password nya pakai masuk igracias username password nya salah koreksi sekian
273,"Saya salah memasukan nomor telp orang tua saya di igracias, sehingga orang tua saya tidak menerima password login untuk parents login. saya mencoba untuk mengedit data tersebut di akun saya namun tidak bisa. kolom seperti tidak bisa diedit. Mohon jalan kaluarnya bagaimana ya?",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,276,salah masuk nomor telepon orang tua igracias orang tua password login orangtua login coba edit data akun kolom edit jalan kaluarnya ya
274,Mohon dapat dibantu web direktorat Admisi dan OpenLibrary tidak dapat dibuka dengan alamatadwork.telkomuniversity.ac.idd,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,120,bantu situs direktorat admisi openlibrary buka alamatadworktelkomuniversityacidd
275,"Selamat pagi, mau melihat informasi seputar mata kuliah yang saya ambil, yang seharusnya ada lokasi kelas dan diajarkan dengan dosen siapa (dalam bentuk inisial tiga huruf), tetapi kali ini kosong, bahkan ketika ingin mencetak jadwal pun tidak ada informasi mengenai jadwal kuliah yang saya ambil, terima kasih. ;",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,313,lihat informasi putar mata kuliah ambil lokasi kelas ajar dosen bentuk inisial huruf kali kosong cetak jadwal informasi kena jadwal kuliah ambil
276,"Yth. Bpk/Ibu, Salam sejahtera, Terima kasih sudah diperkenalkan media informasi ini, ; Mohon bisa dijelaskan manfaat/tujuan media igracias ini bagi wali mahasiswa. Tks, Adi S",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,174,hormat bpkibu salam sejahtera kenal media informasi manfaattujuan media igracias wali mahasiswa adi s
277,Id card saya belum terdaftar untuk masuk gerbang dan parkiran,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,61,id card daftar masuk gerbang parkir
278,"Selamat pagi, saya dzaky muhammad rafi permana dari jurusan PuTi internasional . Saya mengalami kendala untuk fasilitas tune . Saya tidak bisa login tune menggunakan sso. Tidak bisa connect tune dengan sso login .Mohon bantuannya terima kasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,242,dzaky muhammad rafi permana jurus puti internasional alami kendala fasilitas tune login tune sso connect tune sso login bantu
279,Selamat siang Bapak/Ibu.. saya ingin bertanya. Sudah kurang lebih 3 bulan ini TUNE di Asrama C tidak berfungsi.. bagaimana ya solusi nya.  ,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,139,bapakibu tune asrama c fungsi ya solusi nya
280,"Maaf periahal tugas akhir saya belum bisa di imput, terimakasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,63,periahal tugas imput
281,"Saya tidak bisa mengakses email kampus, Mohon bantuannya",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,56,akses email kampus bantu
282,"Selamat siang, Saya Erika Kurniasari Dewi mahasiswa Fakultas Indutri Kreatif jurusan Kriya Tekstil dan Mode. Dalam regitrasi online di igracias sampai saat ini saya masih belum ada kelas dan dapat memilih kelas yang seharusnya diambil di semester ini. Saya mohon segera ditanggapi dan diperbaiki.
Terimakasih.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,309,erika kurniasari dewi mahasiswa fakultas indutri kreatif jurus kriya tekstil mode regitrasi online igracias kelas pilih kelas ambil semester tanggap
283,"Permisi maaf mau komplain, saya tidak bisa input mata kuliah yang harusnya diambil pada semester ini, pada kolom pemilihan mata kuliahnya semua ada tulisan ""tingkat"" jadi tidak bisa dipilih. Semua teman satu kelas saya juga sama seperti itu, mohon segera ditindak lanjuti. Terimakasih sebelumnya",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,295,permisi komplain input mata kuliah ambil semester kolom pilih mata kuliah tulis tingkat pilih teman kelas tindak
284,"Selamat malam.
Saya Sahnaz mahasiswa kriya tekstil dan mode 2015. Saya tidak dapat melakukan registrasi mata kuliah dikarenakan mata kuliah yang tersedia tidak dapat dicentang.Berikut mata kuliah yang akan saya ambil ; : Tugas Akhir, e-fashion, dan budaya nusantara. ;
Mohon info dan tindakan lanjutannya. Terimakasih. ",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,319,sahnaz mahasiswa kriya tekstil mode laku registrasi mata kuliah mata kuliah sedia dicentangberikut mata kuliah ambil tugas efashion budaya nusantara info tindak
285,"Selamat malam, ;
Kepada Yth. Bpk/Ibu
 ;
Mohon maaf, saya ingin melaporkan perihal registrasi di igracias. Bahwa, matakuliah ""Tugas Akhir"" yang akan di ambil tidak dapat dipilih, maupun di tambahkan. Masalah ini juga terjadi kepada teman satu kelas saya lainnya.
Mohon bantuan untuk memperbaikinya. Terimakasih banyak.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,317,hormat bpkibu lapor perihal registrasi igracias matakuliah tugas ambil pilih teman kelas bantu
286,Tidak bisa melakukan registrasi untuk mata kuliah yang dipilih semester sekrang yaitu budaya nusantara dan TA karena kolom yang tersedia sudah dinyatakan lulus padahal belum pernah mengambil mata kuliah tersebut,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,211,laku registrasi mata kuliah pilih semester sekrang budaya nusantara ta kolom sedia nyata lulus ambil mata kuliah
287,Tidak dapat melakukan registrasi mata kuliah,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,44,laku registrasi mata kuliah
288,"selamat Malam, saya Elsi Yuningsih mahasiswa kriya tekstil dan mode 2015. Saya tidak dapat melakukan registrasi mata kuliah dikarenakan mata kuliah yang tersedia tidak dapat di centang, berikut mata kuliah yang akan saya ambil: Tugas Akhir, e-fashion, dan budaya nusantara. Mohon ditindak lanjut, terimakasih.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,309,elsi yuningsih mahasiswa kriya tekstil mode laku registrasi mata kuliah mata kuliah sedia centang mata kuliah ambil tugas efashion budaya nusantara tindak
289,"Selamat Malam,
Saya Erika Kurniasari Dewi mahasiswa Fakultas Industri Kreatif jurusan Kriya Tekstil dan Mode. Dari awal mulai masa registrasi matakuliah hingga malam ini saya sama sekali tidak dapat memilih kelas dalam registrasi matakuliah. dimohon untuk segera diperbaiki.
Terimakasih.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,287,erika kurniasari dewi mahasiswa fakultas industri kreatif jurus kriya tekstil mode registrasi matakuliah pilih kelas registrasi matakuliah
290,"saya ;rachmah firstriani, S1 Kriya tekstil dan mode, kelas KR 39 03B tidak bisa melakukan registasi online karena tidak ada pilihan matakuliah dan kelas sesuai dengan aturan yang seharusnya diambil pada semester genap ini pada pilihan registrasi serta tidak bisa melakukan klik pada kolom pilih yang seharusnya. Mata kuliah tersebut adalah:
Tugas Akhir (tidak bisa di Klik) ;
E-Fashion kelas KR 39 03B (tidak ada kelas dan tidak bisa di klik)
Budaya Nusantara kelas KR 39 03 (tidak ada kelas dan tidak bisa di klik)
dimohon untuk kerjasamanya terimakasih",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,554,rachmah firstriani s kriya tekstil mode kelas kr bb laku registasi online pilih matakuliah kelas sesuai atur ambil semester genap pilih registrasi laku klik kolom pilih mata kuliah tugas klik efashion kelas kr bb kelas klik budaya nusantara kelas kr kelas klik kerjasamanya
291,Tidak dapat melakukan registrasi mata kuliah .,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,46,laku registrasi mata kuliah
292,"Selamat malam, saya Nada mahasiswa kriya teksti 2015. Saya tidak dapat melakukan registrasi mata kuliah dikarenakan mata kuliah yang tersedia tidak dapat dicentang. berikut mata kuliah yang akan saya ambil; Tugas Akhir, e-fashion, dan budaya nusantara. Mohon ditindak lanjuti, terimakasih.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,289,nada mahasiswa kriya teksti laku registrasi mata kuliah mata kuliah sedia centang mata kuliah ambil tugas efashion budaya nusantara tindak
293,Untuk matakuliah tugas akhir tidak bisa diambil,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,47,matakuliah tugas ambil
294,Pilihan matakuliah untuk semester 8 saya tidak bisa di klik dan ditabahkan untuk regristrasi matakuliah,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,103,pilih matakuliah semester klik tabah regristrasi matakuliah
295,"saya mau bertanya, kemaren saya sudah melakulan regist untuk beberapa matkul dan tiba-tiba matkul tersebut hilang dengan sendirinya, padahal tidak ada yg hapus matkul tersebut. bagaimana solusinya?",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,197,kemaren melakulan regist matkul tibatiba matkul hilang hapus matkul solusi
296,"IP saya tidak berubah padahal nilai rangkaian listrik saya dari d menjadi ab tp ip saya tetap 2,8 sedangkan saya akan registrasi dan mengambil matakuliah tingkat atas",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,166,ip ubah nilai rangkai listrik d ab ip registrasi ambil matakuliah tingkat
297,"IP saya tidak berubah padahal nilai rangkaian listrik saya dari d menjadi ab tp ip saya tetap 2,8 sedangkan saya akan registrasi dan mengambil matakuliah tingkat atas",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,166,ip ubah nilai rangkai listrik d ab ip registrasi ambil matakuliah tingkat
298,"Dear admin, saya butuh lisensi number untuk Ms. Office Professional Plus 2016 dikarenakan terdapat notifikasi perlu perubahan product keynya. Mohon bantuannya min. Thankyou",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,172,admin butuh lisensi nomor ms office professional plus notifikasi ubah produk keynya bantu min thankyou
299,"Status TA/PA pada bagian Bimbingan Online, Daftar Sidang dan Kelengkapan SIdang tidak dapat di Klik.",RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,100,status tapa bimbing online daftar sidang lengkap sidang klik
300,TUNE saya kok user do not exist,RISET DAN LAYANAN TEKNOLOGI INFORMASI,1,31,tune user do not exist
